Elapsed Time,Heart Rate PulseOx1,PPG PulseOx1,SpO2 PulseOx1,BioRadio Event
01:26.2,76,89.31777191,96,0
01:26.2,76,89.31777191,96,0
01:26.2,76,89.31777191,96,0
01:26.2,76,89.76211548,96,0
01:26.2,76,89.76211548,96,0
01:26.2,76,89.76211548,96,0
01:26.2,76,89.76211548,96,0
01:26.2,76,89.64003754,96,0
01:26.2,76,89.64003754,96,0
01:26.2,76,89.64003754,96,0
01:26.2,76,89.05409241,96,0
01:26.2,76,89.05409241,96,0
01:26.2,76,89.05409241,96,0
01:26.2,76,88.1361084,96,0
01:26.2,76,88.1361084,96,0
01:26.2,76,88.1361084,96,0
01:26.2,76,88.1361084,96,0
01:26.2,76,87.01548767,96,0
01:26.2,76,87.01548767,96,0
01:26.2,76,87.01548767,96,0
01:26.2,76,85.79476929,96,0
01:26.3,76,85.79476929,96,0
01:26.3,76,85.79476929,96,0
01:26.3,76,85.79476929,96,0
01:26.3,76,84.5447464,96,0
01:26.3,76,84.5447464,96,0
01:26.3,76,84.5447464,96,0
01:26.3,76,83.32158661,96,0
01:26.3,76,83.32158661,96,0
01:26.3,76,83.32158661,96,0
01:26.3,76,82.16921997,96,0
01:26.3,76,82.16921997,96,0
01:26.3,76,82.16921997,96,0
01:26.3,76,81.13893127,96,0
01:26.3,76,81.13893127,96,0
01:26.3,76,81.13893127,96,0
01:26.3,76,81.13893127,96,0
01:26.3,76,80.27222443,96,0
01:26.3,76,80.27222443,96,0
01:26.3,76,80.27222443,96,0
01:26.3,76,79.61791229,96,0
01:26.3,76,79.61791229,96,0
01:26.3,76,79.61791229,96,0
01:26.3,76,79.61791229,96,0
01:26.3,76,79.21018982,96,0
01:26.3,76,79.21018982,96,0
01:26.4,76,79.21018982,96,0
01:26.4,76,79.05882263,96,0
01:26.4,76,79.05882263,96,0
01:26.4,76,79.05882263,96,0
01:26.4,76,79.13938904,96,0
01:26.4,76,79.13938904,96,0
01:26.4,76,79.13938904,96,0
01:26.4,76,79.13938904,96,0
01:26.4,76,79.40062714,96,0
01:26.4,76,79.40062714,96,0
01:26.4,76,79.40062714,96,0
01:26.4,76,79.77172852,96,0
01:26.4,76,79.77172852,96,0
01:26.4,76,79.77172852,96,0
01:26.4,76,80.17456055,96,0
01:26.4,76,80.17456055,96,0
01:26.4,76,80.17456055,96,0
01:26.4,76,80.52857208,96,0
01:26.4,76,80.52857208,96,0
01:26.4,76,80.52857208,96,0
01:26.4,76,80.52857208,96,0
01:26.4,76,80.77516174,96,0
01:26.4,76,80.77516174,96,0
01:26.4,76,80.77516174,96,0
01:26.4,76,80.87770081,96,0
01:26.5,76,80.87770081,96,0
01:26.5,76,80.87770081,96,0
01:26.5,77,80.82643127,96,0
01:26.5,77,80.82643127,96,0
01:26.5,77,80.82643127,96,0
01:26.5,77,80.82643127,96,0
01:26.5,77,80.62866974,96,0
01:26.5,77,80.62866974,96,0
01:26.5,77,80.62866974,96,0
01:26.5,77,80.31616974,96,0
01:26.5,77,80.31616974,96,0
01:26.5,77,80.31616974,96,0
01:26.5,77,79.9206543,96,0
01:26.5,77,79.9206543,96,0
01:26.5,77,79.9206543,96,0
01:26.5,77,79.9206543,96,0
01:26.5,77,79.47386932,96,0
01:26.5,77,79.47386932,96,0
01:26.5,77,79.47386932,96,0
01:26.5,77,79.0075531,96,0
01:26.5,77,79.0075531,96,0
01:26.5,77,79.0075531,96,0
01:26.5,77,78.54367828,96,0
01:26.5,77,78.54367828,96,0
01:26.5,77,78.54367828,96,0
01:26.6,77,78.54367828,96,0
01:26.6,77,78.09689331,96,0
01:26.6,77,78.09689331,96,0
01:26.6,77,78.09689331,96,0
01:26.6,77,77.68917084,96,0
01:26.6,77,77.68917084,96,0
01:26.6,77,77.68917084,96,0
01:26.6,77,77.32784271,96,0
01:26.6,77,77.32784271,96,0
01:26.6,77,77.32784271,96,0
01:26.6,77,77.32784271,96,0
01:26.6,77,77.0202179,96,0
01:26.6,77,77.0202179,96,0
01:26.6,77,77.0202179,96,0
01:26.6,77,76.75898743,96,0
01:26.6,77,76.75898743,96,0
01:26.6,77,76.75898743,96,0
01:26.6,77,76.53681183,96,0
01:26.6,77,76.53681183,96,0
01:26.6,77,76.53681183,96,0
01:26.6,77,76.53681183,96,0
01:26.6,77,76.35370636,96,0
01:26.6,77,76.35370636,96,0
01:26.6,77,76.35370636,96,0
01:26.6,77,76.20965576,96,0
01:26.7,77,76.20965576,96,0
01:26.7,77,76.20965576,96,0
01:26.7,77,76.09979248,96,0
01:26.7,77,76.09979248,96,0
01:26.7,77,76.09979248,96,0
01:26.7,77,76.09979248,96,0
01:26.7,77,76.02410889,96,0
01:26.7,77,76.02410889,96,0
01:26.7,77,76.02410889,96,0
01:26.7,77,75.99237061,96,0
01:26.7,77,75.99237061,96,0
01:26.7,77,75.99237061,96,0
01:26.7,77,76.01434326,96,0
01:26.7,77,76.01434326,96,0
01:26.7,77,76.01434326,96,0
01:26.7,77,76.01434326,96,0
01:26.7,77,76.12176514,96,0
01:26.7,77,76.12176514,96,0
01:26.7,77,76.12176514,96,0
01:26.7,77,76.39276886,96,0
01:26.7,77,76.39276886,96,0
01:26.7,77,76.39276886,96,0
01:26.7,77,76.93721008,96,0
01:26.7,77,76.93721008,96,0
01:26.7,77,76.93721008,96,0
01:26.8,77,76.93721008,96,0
01:26.8,77,77.86251831,96,0
01:26.8,77,77.86251831,96,0
01:26.8,77,77.86251831,96,0
01:26.8,77,79.22239685,96,0
01:26.8,77,79.22239685,96,0
01:26.8,77,79.22239685,96,0
01:26.8,77,80.99000549,96,0
01:26.8,77,80.99000549,96,0
01:26.8,77,80.99000549,96,0
01:26.8,77,80.99000549,96,0
01:26.8,77,83.02128601,96,0
01:26.8,77,83.02128601,96,0
01:26.8,77,83.02128601,96,0
01:26.8,77,85.09162903,96,0
01:26.8,77,85.09162903,96,0
01:26.8,77,85.09162903,96,0
01:26.8,77,86.93736267,96,0
01:26.8,77,86.93736267,96,0
01:26.8,77,86.93736267,96,0
01:26.8,77,86.93736267,96,0
01:26.8,77,88.35584259,96,0
01:26.8,77,88.35584259,96,0
01:26.8,77,88.35584259,96,0
01:26.8,77,89.21766663,96,0
01:26.9,77,89.21766663,96,0
01:26.9,77,89.21766663,96,0
01:26.9,77,89.49843597,96,0
01:26.9,77,89.49843597,96,0
01:26.9,77,89.49843597,96,0
01:26.9,77,89.49843597,96,0
01:26.9,77,89.25673676,96,0
01:26.9,77,89.25673676,96,0
01:26.9,77,89.25673676,96,0
01:26.9,77,88.59998322,96,0
01:26.9,77,88.59998322,96,0
01:26.9,77,88.59998322,96,0
01:26.9,77,87.64293671,96,0
01:26.9,77,87.64293671,96,0
01:26.9,77,87.64293671,96,0
01:26.9,77,87.64293671,96,0
01:26.9,77,86.4930191,96,0
01:26.9,77,86.4930191,96,0
01:26.9,77,86.4930191,96,0
01:26.9,77,85.24299622,96,0
01:26.9,77,85.24299622,96,0
01:26.9,77,85.24299622,96,0
01:26.9,77,83.9710083,96,0
01:26.9,77,83.9710083,96,0
01:26.9,77,83.9710083,96,0
01:27.0,77,83.9710083,96,0
01:27.0,77,82.74784088,96,0
01:27.0,77,82.74784088,96,0
01:27.0,77,82.74784088,96,0
01:27.0,77,81.64431,96,0
01:27.0,77,81.64431,96,0
01:27.0,77,81.64431,96,0
01:27.0,77,80.7287674,96,0
01:27.0,77,80.7287674,96,0
01:27.0,77,80.7287674,96,0
01:27.0,77,80.7287674,96,0
01:27.0,77,80.05493164,96,0
00:01:27,77,80.05493164,96,0
01:27.0,77,80.05493164,96,0
01:27.0,77,79.6594162,96,0
01:27.0,77,79.6594162,96,0
01:27.0,77,79.6594162,96,0
01:27.0,77,79.6594162,96,0
01:27.0,77,79.53490448,96,0
01:27.0,77,79.53490448,96,0
01:27.0,77,79.53490448,96,0
01:27.0,77,79.64476776,96,0
01:27.0,77,79.64476776,96,0
01:27.0,77,79.64476776,96,0
01:27.0,77,79.91333008,96,0
01:27.1,77,79.91333008,96,0
01:27.1,77,79.91333008,96,0
01:27.1,77,79.91333008,96,0
01:27.1,77,80.2600174,96,0
01:27.1,77,80.2600174,96,0
01:27.1,77,80.2600174,96,0
01:27.1,77,80.60425568,96,0
01:27.1,77,80.60425568,96,0
01:27.1,77,80.60425568,96,0
01:27.1,77,80.87770081,96,0
01:27.1,77,80.87770081,96,0
01:27.1,77,80.87770081,96,0
01:27.1,77,80.87770081,96,0
01:27.1,77,81.03883362,96,0
01:27.1,77,81.03883362,96,0
01:27.1,77,81.03883362,96,0
01:27.1,77,81.06813049,96,0
01:27.1,77,81.06813049,96,0
01:27.1,77,81.06813049,96,0
01:27.1,79,80.96315002,96,0
01:27.1,79,80.96315002,96,0
01:27.1,79,80.96315002,96,0
01:27.1,79,80.73853302,96,0
01:27.1,79,80.73853302,96,0
01:27.1,79,80.73853302,96,0
01:27.2,79,80.73853302,96,0
01:27.2,79,80.40894318,96,0
01:27.2,79,80.40894318,96,0
01:27.2,79,80.40894318,96,0
01:27.2,79,80.00610352,96,0
01:27.2,79,80.00610352,96,0
01:27.2,79,80.00610352,96,0
01:27.2,79,80.00610352,96,0
01:27.2,79,79.54955292,96,0
01:27.2,79,79.54955292,96,0
01:27.2,79,79.54955292,96,0
01:27.2,79,79.06858826,96,0
01:27.2,79,79.06858826,96,0
01:27.2,79,79.06858826,96,0
01:27.2,79,78.590065,96,0
01:27.2,79,78.590065,96,0
01:27.2,79,78.590065,96,0
01:27.2,79,78.13595581,96,0
01:27.2,79,78.13595581,96,0
01:27.2,79,78.13595581,96,0
01:27.2,79,78.13595581,96,0
01:27.2,79,77.72090912,96,0
01:27.2,79,77.72090912,96,0
01:27.2,79,77.72090912,96,0
01:27.2,79,77.35713959,96,0
01:27.3,79,77.35713959,96,0
01:27.3,79,77.35713959,96,0
01:27.3,79,77.35713959,96,0
01:27.3,79,77.04951477,96,0
01:27.3,79,77.04951477,96,0
01:27.3,79,77.04951477,96,0
01:27.3,79,76.79072571,96,0
01:27.3,79,76.79072571,96,0
01:27.3,79,76.79072571,96,0
01:27.3,79,76.58319855,96,0
01:27.3,79,76.58319855,96,0
01:27.3,79,76.58319855,96,0
01:27.3,79,76.4098587,96,0
01:27.3,79,76.4098587,96,0
01:27.3,79,76.4098587,96,0
01:27.3,79,76.4098587,96,0
01:27.3,79,76.26581573,96,0
01:27.3,79,76.26581573,96,0
01:27.3,79,76.26581573,96,0
01:27.3,79,76.14373779,96,0
01:27.3,79,76.14373779,96,0
01:27.3,79,76.14373779,96,0
01:27.3,79,76.14373779,96,0
01:27.3,79,76.03143311,96,0
01:27.3,79,76.03143311,96,0
01:27.4,79,76.03143311,96,0
01:27.4,79,75.92889404,96,0
01:27.4,79,75.92889404,96,0
01:27.4,79,75.92889404,96,0
01:27.4,79,75.84344482,96,0
01:27.4,79,75.84344482,96,0
01:27.4,79,75.84344482,96,0
01:27.4,79,75.84344482,96,0
01:27.4,79,75.78729248,96,0
01:27.4,79,75.78729248,96,0
01:27.4,79,75.78729248,96,0
01:27.4,79,75.77264404,96,0
01:27.4,79,75.77264404,96,0
01:27.4,79,75.77264404,96,0
01:27.4,79,75.82879639,96,0
01:27.4,79,75.82879639,96,0
01:27.4,79,75.82879639,96,0
01:27.4,79,75.82879639,96,0
01:27.4,79,76.01434326,96,0
01:27.4,79,76.01434326,96,0
01:27.4,79,76.01434326,96,0
01:27.4,79,76.41230011,96,0
01:27.4,79,76.41230011,96,0
01:27.4,79,76.41230011,96,0
01:27.4,79,77.13008118,96,0
01:27.5,79,77.13008118,96,0
01:27.5,79,77.13008118,96,0
01:27.5,79,78.2482605,96,0
01:27.5,79,78.2482605,96,0
01:27.5,79,78.2482605,96,0
01:27.5,79,78.2482605,96,0
01:27.5,79,79.78637695,96,0
01:27.5,79,79.78637695,96,0
01:27.5,79,79.78637695,96,0
01:27.5,79,81.64186859,96,0
01:27.5,79,81.64186859,96,0
01:27.5,79,81.64186859,96,0
01:27.5,79,81.64186859,96,0
01:27.5,79,83.62187958,96,0
01:27.5,79,83.62187958,96,0
01:27.5,79,83.62187958,96,0
01:27.5,79,85.48470306,96,0
01:27.5,79,85.48470306,96,0
01:27.5,79,85.48470306,96,0
01:27.5,79,87.00328064,96,0
01:27.5,79,87.00328064,96,0
01:27.5,79,87.00328064,96,0
01:27.5,79,88.00915527,96,0
01:27.5,79,88.00915527,96,0
01:27.5,79,88.00915527,96,0
01:27.6,79,88.00915527,96,0
01:27.6,79,88.44861603,96,0
01:27.6,79,88.44861603,96,0
01:27.6,79,88.44861603,96,0
01:27.6,79,88.34363556,96,0
01:27.6,79,88.34363556,96,0
01:27.6,79,88.34363556,96,0
01:27.6,79,88.34363556,96,0
01:27.6,79,87.77722168,96,0
01:27.6,79,87.77722168,96,0
01:27.6,79,87.77722168,96,0
01:27.6,79,86.8714447,96,0
01:27.6,79,86.8714447,96,0
01:27.6,79,86.8714447,96,0
01:27.6,79,85.75326538,96,0
01:27.6,79,85.75326538,96,0
01:27.6,79,85.75326538,96,0
01:27.6,79,84.54230499,96,0
01:27.6,79,84.54230499,96,0
01:27.6,79,84.54230499,96,0
01:27.6,79,84.54230499,96,0
01:27.6,79,83.34600067,96,0
01:27.6,79,83.34600067,96,0
01:27.6,79,83.34600067,96,0
01:27.6,79,82.26932526,96,0
01:27.7,79,82.26932526,96,0
01:27.7,79,82.26932526,96,0
01:27.7,79,82.26932526,96,0
01:27.7,79,81.40505219,96,0
01:27.7,79,81.40505219,96,0
01:27.7,79,81.40505219,96,0
01:27.7,79,80.81910706,96,0
01:27.7,79,80.81910706,96,0
01:27.7,79,80.81910706,96,0
01:27.7,79,80.53101349,96,0
01:27.7,79,80.53101349,96,0
01:27.7,79,80.53101349,96,0
01:27.7,79,80.52368927,96,0
01:27.7,79,80.52368927,96,0
01:27.7,79,80.52368927,96,0
01:27.7,79,80.52368927,96,0
01:27.7,79,80.71900177,96,0
01:27.7,79,80.71900177,96,0
01:27.7,79,80.71900177,96,0
01:27.7,79,81.01930237,96,0
01:27.7,79,81.01930237,96,0
01:27.7,79,81.01930237,96,0
01:27.7,79,81.01930237,96,0
01:27.7,79,81.31716156,96,0
01:27.7,79,81.31716156,96,0
01:27.8,79,81.31716156,96,0
01:27.8,79,81.53444672,96,0
01:27.8,79,81.53444672,96,0
01:27.8,79,81.53444672,96,0
01:27.8,79,81.62233734,96,0
01:27.8,79,81.62233734,96,0
01:27.8,79,81.62233734,96,0
01:27.8,79,81.56374359,96,0
01:27.8,79,81.56374359,96,0
01:27.8,79,81.56374359,96,0
01:27.8,79,81.56374359,96,0
01:27.8,81,81.36843109,96,0
01:27.8,81,81.36843109,96,0
01:27.8,81,81.36843109,96,0
01:27.8,81,81.07545471,96,0
01:27.8,81,81.07545471,96,0
01:27.8,81,81.07545471,96,0
01:27.8,81,80.71900177,96,0
01:27.8,81,80.71900177,96,0
01:27.8,81,80.71900177,96,0
01:27.8,81,80.71900177,96,0
01:27.8,81,80.3381424,96,0
01:27.8,81,80.3381424,96,0
01:27.8,81,80.3381424,96,0
01:27.8,81,79.94995117,96,0
01:27.9,81,79.94995117,96,0
01:27.9,81,79.94995117,96,0
01:27.9,81,79.57152557,96,0
01:27.9,81,79.57152557,96,0
01:27.9,81,79.57152557,96,0
01:27.9,81,79.57152557,96,0
01:27.9,81,79.18577576,96,0
01:27.9,81,79.18577576,96,0
01:27.9,81,79.18577576,96,0
01:27.9,81,78.76341248,96,0
01:27.9,81,78.76341248,96,0
01:27.9,81,78.76341248,96,0
01:27.9,81,78.27268219,96,0
01:27.9,81,78.27268219,96,0
01:27.9,81,78.27268219,96,0
01:27.9,81,78.27268219,96,0
01:27.9,81,77.68428802,96,0
01:27.9,81,77.68428802,96,0
01:27.9,81,77.68428802,96,0
01:27.9,81,76.97871399,96,0
01:27.9,81,76.97871399,96,0
01:27.9,81,76.97871399,96,0
01:27.9,81,76.16082764,96,0
01:27.9,81,76.16082764,96,0
01:27.9,81,76.16082764,96,0
01:28.0,81,76.16082764,96,0
01:28.0,81,75.28435516,96,0
01:28.0,81,75.28435516,96,0
01:28.0,81,75.28435516,96,0
01:28.0,81,74.42740631,96,0
01:28.0,81,74.42740631,96,0
01:28.0,81,74.42740631,96,0
01:28.0,81,73.67787933,96,0
01:28.0,81,73.67787933,96,0
01:28.0,81,73.67787933,96,0
01:28.0,81,73.67787933,96,0
01:28.0,81,73.12123108,96,0
00:01:28,81,73.12123108,96,0
01:28.0,81,73.12123108,96,0
01:28.0,81,72.81117249,96,0
01:28.0,81,72.81117249,96,0
01:28.0,81,72.81117249,96,0
01:28.0,81,72.81117249,96,0
01:28.0,81,72.75502014,96,0
01:28.0,81,72.75502014,96,0
01:28.0,81,72.75502014,96,0
01:28.0,81,72.92835999,96,0
01:28.0,81,72.92835999,96,0
01:28.0,81,72.92835999,96,0
01:28.0,81,73.27016449,96,0
01:28.1,81,73.27016449,96,0
01:28.1,81,73.27016449,96,0
01:28.1,81,73.27016449,96,0
01:28.1,81,73.71450043,96,0
01:28.1,81,73.71450043,96,0
01:28.1,81,73.71450043,96,0
01:28.1,81,74.19302368,96,0
01:28.1,81,74.19302368,96,0
01:28.1,81,74.19302368,96,0
01:28.1,81,74.64469147,96,0
01:28.1,81,74.64469147,96,0
01:28.1,81,74.64469147,96,0
01:28.1,81,74.64469147,96,0
01:28.1,81,75.02067566,96,0
01:28.1,81,75.02067566,96,0
01:28.1,81,75.02067566,96,0
01:28.1,81,75.29656219,96,0
01:28.1,81,75.29656219,96,0
01:28.1,81,75.29656219,96,0
01:28.1,81,75.49675751,96,0
01:28.1,81,75.49675751,96,0
01:28.1,81,75.49675751,96,0
01:28.1,81,75.67742157,96,0
01:28.1,81,75.67742157,96,0
01:28.1,81,75.67742157,96,0
01:28.2,81,75.67742157,96,0
01:28.2,81,75.93621826,96,0
01:28.2,81,75.93621826,96,0
01:28.2,81,75.93621826,96,0
01:28.2,81,76.37323761,96,0
01:28.2,81,76.37323761,96,0
01:28.2,81,76.37323761,96,0
01:28.2,81,77.05683899,96,0
01:28.2,81,77.05683899,96,0
01:28.2,81,77.05683899,96,0
01:28.2,81,77.05683899,96,0
01:28.2,81,77.99435425,96,0
01:28.2,81,77.99435425,96,0
01:28.2,81,77.99435425,96,0
01:28.2,81,79.11009216,96,0
01:28.2,81,79.11009216,96,0
01:28.2,81,79.11009216,96,0
01:28.2,81,80.28443146,96,0
01:28.2,81,80.28443146,96,0
01:28.2,81,80.28443146,96,0
01:28.2,81,80.28443146,96,0
01:28.2,81,81.35622406,96,0
01:28.2,81,81.35622406,96,0
01:28.2,81,81.35622406,96,0
01:28.2,81,82.19607544,96,0
01:28.3,81,82.19607544,96,0
01:28.3,81,82.19607544,96,0
01:28.3,81,82.7161026,96,0
01:28.3,81,82.7161026,96,0
01:28.3,81,82.7161026,96,0
01:28.3,81,82.7161026,96,0
01:28.3,81,82.88212585,96,0
01:28.3,81,82.88212585,96,0
01:28.3,81,82.88212585,96,0
01:28.3,81,82.70145416,96,0
01:28.3,81,82.70145416,96,0
01:28.3,81,82.70145416,96,0
01:28.3,81,82.21316528,96,0
01:28.3,81,82.21316528,96,0
01:28.3,81,82.21316528,96,0
01:28.3,81,82.21316528,96,0
01:28.3,81,81.47097015,96,0
01:28.3,81,81.47097015,96,0
01:28.3,81,81.47097015,96,0
01:28.3,81,80.52857208,96,0
01:28.3,81,80.52857208,96,0
01:28.3,81,80.52857208,96,0
01:28.3,81,80.52857208,96,0
01:28.3,81,79.44457245,96,0
01:28.3,81,79.44457245,96,0
01:28.4,81,79.44457245,96,0
01:28.4,81,78.28244781,96,0
01:28.4,81,78.28244781,96,0
01:28.4,81,78.28244781,96,0
01:28.4,81,77.11054993,96,0
01:28.4,81,77.11054993,96,0
01:28.4,81,77.11054993,96,0
01:28.4,81,77.11054993,96,0
01:28.4,81,76.00457764,96,0
01:28.4,81,76.00457764,96,0
01:28.4,81,76.00457764,96,0
01:28.4,81,75.0353241,96,0
01:28.4,81,75.0353241,96,0
01:28.4,81,75.0353241,96,0
01:28.4,81,74.2662735,96,0
01:28.4,81,74.2662735,96,0
01:28.4,81,74.2662735,96,0
01:28.4,81,74.2662735,96,0
01:28.4,81,73.75112915,96,0
01:28.4,81,73.75112915,96,0
01:28.4,81,73.75112915,96,0
01:28.4,81,73.52407074,96,0
01:28.4,81,73.52407074,96,0
01:28.4,81,73.52407074,96,0
01:28.4,81,73.59731293,96,0
01:28.5,81,73.59731293,96,0
01:28.5,81,73.59731293,96,0
01:28.5,82,73.94644165,96,0
01:28.5,82,73.94644165,96,0
01:28.5,82,73.94644165,96,0
01:28.5,82,73.94644165,96,0
01:28.5,82,74.51041412,96,0
01:28.5,82,74.51041412,96,0
01:28.5,82,74.51041412,96,0
01:28.5,82,75.21110535,96,0
01:28.5,82,75.21110535,96,0
01:28.5,82,75.21110535,96,0
01:28.5,82,75.9508667,96,0
01:28.5,82,75.9508667,96,0
01:28.5,82,75.9508667,96,0
01:28.5,82,75.9508667,96,0
01:28.5,82,76.63446808,96,0
01:28.5,82,76.63446808,96,0
01:28.5,82,76.63446808,96,0
01:28.5,82,77.20088196,96,0
01:28.5,82,77.20088196,96,0
01:28.5,82,77.20088196,96,0
01:28.5,82,77.61348724,96,0
01:28.5,82,77.61348724,96,0
01:28.5,82,77.61348724,96,0
01:28.6,82,77.61348724,96,0
01:28.6,82,77.86740112,96,0
01:28.6,82,77.86740112,96,0
01:28.6,82,77.86740112,96,0
01:28.6,82,77.97238159,96,0
01:28.6,82,77.97238159,96,0
01:28.6,82,77.97238159,96,0
01:28.6,82,77.95529175,96,0
01:28.6,82,77.95529175,96,0
01:28.6,82,77.95529175,96,0
01:28.6,82,77.95529175,96,0
01:28.6,82,77.84786987,96,0
01:28.6,82,77.84786987,96,0
01:28.6,82,77.84786987,96,0
01:28.6,82,77.67696381,96,0
01:28.6,82,77.67696381,96,0
01:28.6,82,77.67696381,96,0
01:28.6,82,77.46456146,96,0
01:28.6,82,77.46456146,96,0
01:28.6,82,77.46456146,96,0
01:28.6,82,77.46456146,96,0
01:28.6,82,77.22529602,96,0
01:28.6,82,77.22529602,96,0
01:28.6,82,77.22529602,96,0
01:28.6,82,76.97627258,96,0
01:28.7,82,76.97627258,96,0
01:28.7,82,76.97627258,96,0
01:28.7,82,76.7223587,96,0
01:28.7,82,76.7223587,96,0
01:28.7,82,76.7223587,96,0
01:28.7,82,76.7223587,96,0
01:28.7,82,76.48065948,96,0
01:28.7,82,76.48065948,96,0
01:28.7,82,76.48065948,96,0
01:28.7,82,76.25849152,96,0
01:28.7,82,76.25849152,96,0
01:28.7,82,76.25849152,96,0
01:28.7,82,76.06561279,96,0
01:28.7,82,76.06561279,96,0
01:28.7,82,76.06561279,96,0
01:28.7,82,76.06561279,96,0
01:28.7,82,75.90692139,96,0
01:28.7,82,75.90692139,96,0
01:28.7,82,75.90692139,96,0
01:28.7,82,75.79217529,96,0
01:28.7,82,75.79217529,96,0
01:28.7,82,75.79217529,96,0
01:28.7,82,75.72380829,96,0
01:28.7,82,75.72380829,96,0
01:28.7,82,75.72380829,96,0
01:28.8,82,75.72380829,96,0
01:28.8,82,75.70671844,96,0
01:28.8,82,75.70671844,96,0
01:28.8,82,75.70671844,96,0
01:28.8,82,75.77020264,96,0
01:28.8,82,75.77020264,96,0
01:28.8,82,75.77020264,96,0
01:28.8,82,75.96795654,96,0
01:28.8,82,75.96795654,96,0
01:28.8,82,75.96795654,96,0
01:28.8,82,75.96795654,96,0
01:28.8,82,76.38300323,96,0
01:28.8,82,76.38300323,96,0
01:28.8,82,76.38300323,96,0
01:28.8,82,77.12031555,96,0
01:28.8,82,77.12031555,96,0
01:28.8,82,77.12031555,96,0
01:28.8,82,78.25559235,96,0
01:28.8,82,78.25559235,96,0
01:28.8,82,78.25559235,96,0
01:28.8,82,78.25559235,96,0
01:28.8,82,79.79370117,96,0
01:28.8,82,79.79370117,96,0
01:28.8,82,79.79370117,96,0
01:28.8,82,81.63454437,96,0
01:28.9,82,81.63454437,96,0
01:28.9,82,81.63454437,96,0
01:28.9,82,83.58769989,96,0
01:28.9,82,83.58769989,96,0
01:28.9,82,83.58769989,96,0
01:28.9,82,83.58769989,96,0
01:28.9,82,85.40657806,96,0
01:28.9,82,85.40657806,96,0
01:28.9,82,85.40657806,96,0
01:28.9,82,86.87388611,96,0
01:28.9,82,86.87388611,96,0
01:28.9,82,86.87388611,96,0
01:28.9,82,87.83337402,96,0
01:28.9,82,87.83337402,96,0
01:28.9,82,87.83337402,96,0
01:28.9,82,87.83337402,96,0
01:28.9,82,88.23620605,96,0
01:28.9,82,88.23620605,96,0
01:28.9,82,88.23620605,96,0
01:28.9,82,88.11169434,96,0
01:28.9,82,88.11169434,96,0
01:28.9,82,88.11169434,96,0
01:28.9,82,87.55992889,96,0
01:28.9,82,87.55992889,96,0
01:28.9,82,87.55992889,96,0
01:29.0,82,87.55992889,96,0
01:29.0,82,86.67856598,96,0
01:29.0,82,86.67856598,96,0
01:29.0,82,86.67856598,96,0
01:29.0,82,85.57991791,96,0
01:29.0,82,85.57991791,96,0
01:29.0,82,85.57991791,96,0
01:29.0,82,84.35431671,96,0
01:29.0,82,84.35431671,96,0
01:29.0,82,84.35431671,96,0
01:29.0,82,84.35431671,96,0
01:29.0,82,83.07743835,96,0
00:01:29,82,83.07743835,96,0
01:29.0,82,83.07743835,96,0
01:29.0,82,81.82254028,96,0
01:29.0,82,81.82254028,96,0
01:29.0,82,81.82254028,96,0
01:29.0,82,81.82254028,96,0
01:29.0,82,80.66040802,96,0
01:29.0,82,80.66040802,96,0
01:29.0,82,80.66040802,96,0
01:29.0,82,79.66674042,96,0
01:29.0,82,79.66674042,96,0
01:29.0,82,79.66674042,96,0
01:29.0,82,78.90257263,96,0
01:29.1,82,78.90257263,96,0
01:29.1,82,78.90257263,96,0
01:29.1,82,78.90257263,96,0
01:29.1,82,78.41916656,96,0
01:29.1,82,78.41916656,96,0
01:29.1,82,78.41916656,96,0
01:29.1,82,78.23605347,96,0
01:29.1,82,78.23605347,96,0
01:29.1,82,78.23605347,96,0
01:29.1,82,78.32883453,96,0
01:29.1,82,78.32883453,96,0
01:29.1,82,78.32883453,96,0
01:29.1,82,78.32883453,96,0
01:29.1,82,78.65110016,96,0
01:29.1,82,78.65110016,96,0
01:29.1,82,78.65110016,96,0
01:29.1,82,79.11497498,96,0
01:29.1,82,79.11497498,96,0
01:29.1,82,79.11497498,96,0
01:29.1,83,79.62523651,96,0
01:29.1,83,79.62523651,96,0
01:29.1,83,79.62523651,96,0
01:29.1,83,80.09399414,96,0
01:29.1,83,80.09399414,96,0
01:29.1,83,80.09399414,96,0
01:29.2,83,80.09399414,96,0
01:29.2,83,80.4577713,96,0
01:29.2,83,80.4577713,96,0
01:29.2,83,80.4577713,96,0
01:29.2,83,80.67749786,96,0
01:29.2,83,80.67749786,96,0
01:29.2,83,80.67749786,96,0
01:29.2,83,80.67749786,96,0
01:29.2,83,80.74829865,96,0
01:29.2,83,80.74829865,96,0
01:29.2,83,80.74829865,96,0
01:29.2,83,80.68726349,96,0
01:29.2,83,80.68726349,96,0
01:29.2,83,80.68726349,96,0
01:29.2,83,80.51636505,96,0
01:29.2,83,80.51636505,96,0
01:29.2,83,80.51636505,96,0
01:29.2,83,80.2624588,96,0
01:29.2,83,80.2624588,96,0
01:29.2,83,80.2624588,96,0
01:29.2,83,80.2624588,96,0
01:29.2,83,79.95239258,96,0
01:29.2,83,79.95239258,96,0
01:29.2,83,79.95239258,96,0
01:29.2,83,79.59593964,96,0
01:29.3,83,79.59593964,96,0
01:29.3,83,79.59593964,96,0
01:29.3,83,79.59593964,96,0
01:29.3,83,79.21995544,96,0
